_id,Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
2812,20210626,S92000003,Total,4439078,Dose 2,12888,0.29033055963423,2686084,60.5099527424389,18 years and over
2813,20210626,S92000003,Total,2875396,Dose 2,10177,0.353933858153799,2359484,82.0577061385632,40 years and over
2814,20210626,S92000003,Total,4549217,Dose 2,12937,0.284378608450641,2691597,59.1661598028848,16 years and over
2815,20210627,S92000003,AstraZeneca (Vaxzevria),,Dose 1,536,,2121323,,All vaccinations
2816,20210627,S92000003,AstraZeneca (Vaxzevria),,Dose 2,4575,,1775625,,All vaccinations
2817,20210627,S92000003,Moderna (Spikevax),,Dose 1,2931,,91880,,All vaccinations
2818,20210627,S92000003,Moderna (Spikevax),,Dose 2,614,,13379,,All vaccinations
2819,20210627,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,12430,,1560354,,All vaccinations
2820,20210627,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,5988,,913847,,All vaccinations
2821,20210627,S92000003,Total,,Dose 1,15897,,3773557,,All vaccinations
2822,20210627,S92000003,Total,4439078,Dose 1,15817,0.356312729805604,3763584,84.7830112469301,18 years and over
2823,20210627,S92000003,Total,2875396,Dose 1,599,0.0208319132390808,2800709,97.4025490749796,40 years and over
2824,20210627,S92000003,Total,4549217,Dose 1,15896,0.349422768797356,3773415,82.94647188736,16 years and over
2825,20210627,S92000003,Total,,Dose 2,11177,,2702851,,All vaccinations
2826,20210627,S92000003,Total,4439078,Dose 2,11143,0.251020594817212,2697227,60.7609733372561,18 years and over
2827,20210627,S92000003,Total,2875396,Dose 2,9135,0.31769537135059,2368619,82.3754015099138,40 years and over
2828,20210627,S92000003,Total,4549217,Dose 2,11177,0.245690632036238,2702774,59.411850434921,16 years and over
2829,20210628,S92000003,AstraZeneca (Vaxzevria),,Dose 1,561,,2121884,,All vaccinations
2830,20210628,S92000003,AstraZeneca (Vaxzevria),,Dose 2,3422,,1779047,,All vaccinations
2831,20210628,S92000003,Moderna (Spikevax),,Dose 1,4907,,96787,,All vaccinations
2832,20210628,S92000003,Moderna (Spikevax),,Dose 2,824,,14203,,All vaccinations
2833,20210628,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,11151,,1571505,,All vaccinations
2834,20210628,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,5330,,919177,,All vaccinations
2835,20210628,S92000003,Total,,Dose 1,16619,,3790176,,All vaccinations
2836,20210628,S92000003,Total,4439078,Dose 1,16589,0.373703728567058,3780173,85.1567149754972,18 years and over
2837,20210628,S92000003,Total,2875396,Dose 1,713,0.0247965845400077,2801422,97.4273456595196,40 years and over
2838,20210628,S92000003,Total,4549217,Dose 1,16618,0.365293631849173,3790033,83.3117655192091,16 years and over
2839,20210628,S92000003,Total,,Dose 2,9576,,2712427,,All vaccinations
2840,20210628,S92000003,Total,4439078,Dose 2,9519,0.214436421256847,2706746,60.9754097585129,18 years and over
2841,20210628,S92000003,Total,2875396,Dose 2,7640,0.265702532798961,2376259,82.6411040427127,40 years and over
2842,20210628,S92000003,Total,4549217,Dose 2,9576,0.210497762582,2712350,59.622348197503,16 years and over
2843,20210629,S92000003,AstraZeneca (Vaxzevria),,Dose 1,612,,2122496,,All vaccinations
2844,20210629,S92000003,AstraZeneca (Vaxzevria),,Dose 2,3899,,1782946,,All vaccinations
2845,20210629,S92000003,Moderna (Spikevax),,Dose 1,5388,,102175,,All vaccinations
2846,20210629,S92000003,Moderna (Spikevax),,Dose 2,38,,14241,,All vaccinations
2847,20210629,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,12443,,1583948,,All vaccinations
2848,20210629,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,6687,,925864,,All vaccinations
2849,20210629,S92000003,Total,,Dose 1,18443,,3808619,,All vaccinations
2850,20210629,S92000003,Total,4439078,Dose 1,18408,0.414680706218724,3798581,85.5713956817159,18 years and over
2851,20210629,S92000003,Total,2875396,Dose 1,710,0.0246922510847202,2802132,97.4520379106043,40 years and over
2852,20210629,S92000003,Total,4549217,Dose 1,18443,0.405410425574335,3808476,83.7171759447835,16 years and over
2853,20210629,S92000003,Total,,Dose 2,10624,,2723051,,All vaccinations
2854,20210629,S92000003,Total,4439078,Dose 2,10580,0.238337780953612,2717326,61.2137475394665,18 years and over
2855,20210629,S92000003,Total,2875396,Dose 2,8307,0.288899337691226,2384566,82.930003380404,40 years and over
2856,20210629,S92000003,Total,4549217,Dose 2,10624,0.233534693992395,2722974,59.8558828914954,16 years and over
2857,20210630,S92000003,AstraZeneca (Vaxzevria),,Dose 1,741,,2123237,,All vaccinations
2858,20210630,S92000003,AstraZeneca (Vaxzevria),,Dose 2,3991,,1786937,,All vaccinations
2859,20210630,S92000003,Moderna (Spikevax),,Dose 1,4822,,106997,,All vaccinations
2860,20210630,S92000003,Moderna (Spikevax),,Dose 2,44,,14285,,All vaccinations
2861,20210630,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,10848,,1594796,,All vaccinations
2862,20210630,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,6956,,932820,,All vaccinations
2863,20210630,S92000003,Total,,Dose 1,16411,,3825030,,All vaccinations
2864,20210630,S92000003,Total,4439078,Dose 1,16377,0.368927962067799,3814958,85.9403236437837,18 years and over
2865,20210630,S92000003,Total,2875396,Dose 1,775,0.0269528092826171,2802907,97.4789907198869,40 years and over
2866,20210630,S92000003,Total,4549217,Dose 1,16405,0.360611507430839,3824881,84.0777874522143,16 years and over
2867,20210630,S92000003,Total,,Dose 2,10991,,2734042,,All vaccinations
2868,20210630,S92000003,Total,4439078,Dose 2,10954,0.246762953928721,2728280,61.4605104933953,18 years and over
2869,20210630,S92000003,Total,2875396,Dose 2,8986,0.312513476404641,2393552,83.2425168568086,40 years and over
2870,20210630,S92000003,Total,4549217,Dose 2,10990,0.241580034542208,2733964,60.0974629260376,16 years and over
2871,20210701,S92000003,AstraZeneca (Vaxzevria),,Dose 1,606,,2123843,,All vaccinations
2872,20210701,S92000003,AstraZeneca (Vaxzevria),,Dose 2,6120,,1793057,,All vaccinations
2873,20210701,S92000003,Moderna (Spikevax),,Dose 1,4377,,111374,,All vaccinations
2874,20210701,S92000003,Moderna (Spikevax),,Dose 2,95,,14380,,All vaccinations
2875,20210701,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,9541,,1604337,,All vaccinations
2876,20210701,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,7196,,940016,,All vaccinations
2877,20210701,S92000003,Total,,Dose 1,14524,,3839554,,All vaccinations
2878,20210701,S92000003,Total,4439078,Dose 1,14494,0.326509243586168,3829452,86.2668328873699,18 years and over
2879,20210701,S92000003,Total,2875396,Dose 1,675,0.0234750274396987,2803582,97.5024657473266,40 years and over
2880,20210701,S92000003,Total,4549217,Dose 1,14522,0.319219769028384,3839403,84.3970072212427,16 years and over
2881,20210701,S92000003,Total,,Dose 2,13411,,2747453,,All vaccinations
2882,20210701,S92000003,Total,4439078,Dose 2,13369,0.301166143059437,2741649,61.7616766364547,18 years and over
2883,20210701,S92000003,Total,2875396,Dose 2,11031,0.383634115092321,2404583,83.6261509719009,40 years and over
2884,20210701,S92000003,Total,4549217,Dose 2,13411,0.294797983916793,2747375,60.3922609099544,16 years and over
2885,20210702,S92000003,AstraZeneca (Vaxzevria),,Dose 1,563,,2124406,,All vaccinations
2886,20210702,S92000003,AstraZeneca (Vaxzevria),,Dose 2,7033,,1800090,,All vaccinations
2887,20210702,S92000003,Moderna (Spikevax),,Dose 1,3846,,115220,,All vaccinations
2888,20210702,S92000003,Moderna (Spikevax),,Dose 2,36,,14416,,All vaccinations
2889,20210702,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,8441,,1612778,,All vaccinations
2890,20210702,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,5641,,945657,,All vaccinations
2891,20210702,S92000003,Total,,Dose 1,12850,,3852404,,All vaccinations
2892,20210702,S92000003,Total,4439078,Dose 1,12819,0.288776182801924,3842271,86.5556090701718,18 years and over
2893,20210702,S92000003,Total,2875396,Dose 1,639,0.0222230259762481,2804221,97.5246887733029,40 years and over
2894,20210702,S92000003,Total,4549217,Dose 1,12849,0.282444209629921,3852252,84.6794514308726,16 years and over
2895,20210702,S92000003,Total,,Dose 2,12710,,2760163,,All vaccinations
2896,20210702,S92000003,Total,4439078,Dose 2,12624,0.284383378710624,2754273,62.0460600151653,18 years and over
2897,20210702,S92000003,Total,2875396,Dose 2,10468,0.364054203316691,2415051,83.9902051752176,40 years and over
2898,20210702,S92000003,Total,4549217,Dose 2,12710,0.279388738765374,2760085,60.6716496487198,16 years and over
2899,20210703,S92000003,AstraZeneca (Vaxzevria),,Dose 1,512,,2124918,,All vaccinations
2900,20210703,S92000003,AstraZeneca (Vaxzevria),,Dose 2,6150,,1806240,,All vaccinations
2901,20210703,S92000003,Moderna (Spikevax),,Dose 1,3672,,118892,,All vaccinations
2902,20210703,S92000003,Moderna (Spikevax),,Dose 2,39,,14455,,All vaccinations
2903,20210703,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,7680,,1620458,,All vaccinations
2904,20210703,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,5344,,951001,,All vaccinations
2905,20210703,S92000003,Total,,Dose 1,11864,,3864268,,All vaccinations
2906,20210703,S92000003,Total,4439078,Dose 1,11825,0.266384145536528,3854096,86.8219932157083,18 years and over
2907,20210703,S92000003,Total,2875396,Dose 1,635,0.0220839147025314,2804856,97.5467726880054,40 years and over
2908,20210703,S92000003,Total,4549217,Dose 1,11860,0.2607042047016,3864112,84.9401556355742,16 years and over
2909,20210703,S92000003,Total,,Dose 2,11533,,2771696,,All vaccinations
2910,20210703,S92000003,Total,4439078,Dose 2,11484,0.25870237017687,2765757,62.3047623853422,18 years and over
2911,20210703,S92000003,Total,2875396,Dose 2,9147,0.31811270517174,2424198,84.3083178803894,40 years and over
2912,20210703,S92000003,Total,4549217,Dose 2,11533,0.253516154538243,2771618,60.925165803258,16 years and over
2913,20210704,S92000003,AstraZeneca (Vaxzevria),,Dose 1,435,,2125353,,All vaccinations
2914,20210704,S92000003,AstraZeneca (Vaxzevria),,Dose 2,5650,,1811890,,All vaccinations
2915,20210704,S92000003,Moderna (Spikevax),,Dose 1,3307,,122199,,All vaccinations
2916,20210704,S92000003,Moderna (Spikevax),,Dose 2,1373,,15828,,All vaccinations
2917,20210704,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,7515,,1627973,,All vaccinations
2918,20210704,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,4822,,955823,,All vaccinations
2919,20210704,S92000003,Total,,Dose 1,11257,,3875525,,All vaccinations
2920,20210704,S92000003,Total,4439078,Dose 1,11211,0.25255244444905,3865307,87.0745456601574,18 years and over
2921,20210704,S92000003,Total,2875396,Dose 1,493,0.0171454644855874,2805349,97.563918152491,40 years and over
2922,20210704,S92000003,Total,4549217,Dose 1,11256,0.24742719461393,3875368,85.1875828301881,16 years and over
2923,20210704,S92000003,Total,,Dose 2,11845,,2783541,,All vaccinations
2924,20210704,S92000003,Total,4439078,Dose 2,11810,0.266046237529505,2777567,62.5708086228717,18 years and over
2925,20210704,S92000003,Total,2875396,Dose 2,9320,0.324129267759989,2433518,84.6324471481493,40 years and over
2926,20210704,S92000003,Total,4549217,Dose 2,11845,0.260374477629887,2783463,61.1855402808879,16 years and over
2927,20210705,S92000003,AstraZeneca (Vaxzevria),,Dose 1,464,,2125817,,All vaccinations
2928,20210705,S92000003,AstraZeneca (Vaxzevria),,Dose 2,10288,,1822178,,All vaccinations
2929,20210705,S92000003,Moderna (Spikevax),,Dose 1,4340,,126539,,All vaccinations
2930,20210705,S92000003,Moderna (Spikevax),,Dose 2,389,,16217,,All vaccinations
2931,20210705,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,5603,,1633576,,All vaccinations
2932,20210705,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,6342,,962165,,All vaccinations
2933,20210705,S92000003,Total,,Dose 1,10407,,3885932,,All vaccinations
2934,20210705,S92000003,Total,4439078,Dose 1,10369,0.233584541654821,3875676,87.3081302018122,18 years and over
2935,20210705,S92000003,Total,2875396,Dose 1,584,0.0203102459626431,2805933,97.5842283984537,40 years and over
2936,20210705,S92000003,Total,4549217,Dose 1,10406,0.228742660550156,3885774,85.4163254907383,16 years and over
2937,20210705,S92000003,Total,,Dose 2,17019,,2800560,,All vaccinations
2938,20210705,S92000003,Total,4439078,Dose 2,16995,0.38284977195715,2794562,62.9536583948288,18 years and over
2939,20210705,S92000003,Total,2875396,Dose 2,14290,0.49697502535303,2447808,85.1294221735024,40 years and over
2940,20210705,S92000003,Total,4549217,Dose 2,17019,0.374108335566318,2800482,61.5596486164542,16 years and over
2941,20210706,S92000003,AstraZeneca (Vaxzevria),,Dose 1,581,,2126398,,All vaccinations
2942,20210706,S92000003,AstraZeneca (Vaxzevria),,Dose 2,10226,,1832404,,All vaccinations
2943,20210706,S92000003,Moderna (Spikevax),,Dose 1,4515,,131054,,All vaccinations
2944,20210706,S92000003,Moderna (Spikevax),,Dose 2,41,,16258,,All vaccinations
2945,20210706,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,5366,,1638942,,All vaccinations
2946,20210706,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,7684,,969849,,All vaccinations
2947,20210706,S92000003,Total,,Dose 1,10462,,3896394,,All vaccinations
2948,20210706,S92000003,Total,4439078,Dose 1,10429,0.234936173682913,3886105,87.5430663754951,18 years and over
2949,20210706,S92000003,Total,2875396,Dose 1,698,0.02427491726357,2806631,97.6085033157172,40 years and over
2950,20210706,S92000003,Total,4549217,Dose 1,10458,0.229885714398764,3896232,85.6462112051371,16 years and over
2951,20210706,S92000003,Total,,Dose 2,17951,,2818511,,All vaccinations
2952,20210706,S92000003,Total,4439078,Dose 2,17930,0.403912704394922,2812492,63.3575710992238,18 years and over
2953,20210706,S92000003,Total,2875396,Dose 2,14724,0.512068598551295,2462532,85.6414907720537,40 years and over
2954,20210706,S92000003,Total,4549217,Dose 2,17951,0.394595377622127,2818433,61.9542439940764,16 years and over
2955,20210707,S92000003,AstraZeneca (Vaxzevria),,Dose 1,525,,2126923,,All vaccinations
2956,20210707,S92000003,AstraZeneca (Vaxzevria),,Dose 2,10814,,1843218,,All vaccinations
2957,20210707,S92000003,Moderna (Spikevax),,Dose 1,4117,,135171,,All vaccinations
2958,20210707,S92000003,Moderna (Spikevax),,Dose 2,61,,16319,,All vaccinations
2959,20210707,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,6428,,1645370,,All vaccinations
2960,20210707,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,6561,,976410,,All vaccinations
2961,20210707,S92000003,Total,,Dose 1,11070,,3907464,,All vaccinations
2962,20210707,S92000003,Total,4439078,Dose 1,11040,0.248700293168987,3897145,87.7917666686641,18 years and over
2963,20210707,S92000003,Total,2875396,Dose 1,653,0.0227099154342567,2807284,97.6312132311515,40 years and over
2964,20210707,S92000003,Total,4549217,Dose 1,11068,0.243294615315119,3907300,85.8895058204522,16 years and over
2965,20210707,S92000003,Total,,Dose 2,17436,,2835947,,All vaccinations
2966,20210707,S92000003,Total,4439078,Dose 2,17417,0.392356250554732,2829909,63.7499273497785,18 years and over
2967,20210707,S92000003,Total,2875396,Dose 2,14341,0.498748694092918,2476873,86.1402394661466,40 years and over
2968,20210707,S92000003,Total,4549217,Dose 2,17436,0.383274748159958,2835869,62.3375187422363,16 years and over
2969,20210708,S92000003,AstraZeneca (Vaxzevria),,Dose 1,544,,2127467,,All vaccinations
2970,20210708,S92000003,AstraZeneca (Vaxzevria),,Dose 2,11545,,1854763,,All vaccinations
2971,20210708,S92000003,Moderna (Spikevax),,Dose 1,3709,,138880,,All vaccinations
2972,20210708,S92000003,Moderna (Spikevax),,Dose 2,60,,16379,,All vaccinations
2973,20210708,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,5981,,1651351,,All vaccinations
2974,20210708,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,6303,,982713,,All vaccinations
2975,20210708,S92000003,Total,,Dose 1,10234,,3917698,,All vaccinations
2976,20210708,S92000003,Total,4439078,Dose 1,10182,0.229371955167267,3907327,88.0211386238314,18 years and over
2977,20210708,S92000003,Total,2875396,Dose 1,663,0.0230576936185485,2807947,97.65427092477,40 years and over
2978,20210708,S92000003,Total,4549217,Dose 1,10233,0.224939808323059,3917533,86.1144456287753,16 years and over
2979,20210708,S92000003,Total,,Dose 2,17908,,2853855,,All vaccinations
2980,20210708,S92000003,Total,4439078,Dose 2,17883,0.402853925972916,2847792,64.1527812757514,18 years and over
2981,20210708,S92000003,Total,2875396,Dose 2,15047,0.523301833903921,2491920,86.6635413000505,40 years and over
2982,20210708,S92000003,Total,4549217,Dose 2,17908,0.393650160016548,2853777,62.7311689022529,16 years and over
2983,20210709,S92000003,AstraZeneca (Vaxzevria),,Dose 1,660,,2128127,,All vaccinations
2984,20210709,S92000003,AstraZeneca (Vaxzevria),,Dose 2,12283,,1867046,,All vaccinations
2985,20210709,S92000003,Moderna (Spikevax),,Dose 1,2822,,141702,,All vaccinations
2986,20210709,S92000003,Moderna (Spikevax),,Dose 2,46,,16425,,All vaccinations
2987,20210709,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,5534,,1656885,,All vaccinations
2988,20210709,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,4918,,987631,,All vaccinations
2989,20210709,S92000003,Total,,Dose 1,9016,,3926714,,All vaccinations
2990,20210709,S92000003,Total,4439078,Dose 1,8926,0.201077791379201,3916253,88.2222164152105,18 years and over
2991,20210709,S92000003,Total,2875396,Dose 1,757,0.0263268085508918,2808704,97.6805977333209,40 years and over
2992,20210709,S92000003,Total,4549217,Dose 1,9016,0.19818795190469,3926549,86.3126335806799,16 years and over
2993,20210709,S92000003,Total,,Dose 2,17247,,2871102,,All vaccinations
2994,20210709,S92000003,Total,4439078,Dose 2,17184,0.387107412845641,2864976,64.5398886885971,18 years and over
2995,20210709,S92000003,Total,2875396,Dose 2,14354,0.499200805732497,2506274,87.162742105783,40 years and over
2996,20210709,S92000003,Total,4549217,Dose 2,17246,0.379098205251585,2871023,63.1102671075044,16 years and over
2997,20210710,S92000003,AstraZeneca (Vaxzevria),,Dose 1,498,,2128625,,All vaccinations
2998,20210710,S92000003,AstraZeneca (Vaxzevria),,Dose 2,11036,,1878082,,All vaccinations
2999,20210710,S92000003,Moderna (Spikevax),,Dose 1,2598,,144300,,All vaccinations
3000,20210710,S92000003,Moderna (Spikevax),,Dose 2,37,,16462,,All vaccinations
3001,20210710,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,5758,,1662643,,All vaccinations
3002,20210710,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,4822,,992453,,All vaccinations
3003,20210710,S92000003,Total,,Dose 1,8854,,3935568,,All vaccinations
3004,20210710,S92000003,Total,4439078,Dose 1,8786,0.197923983313652,3925039,88.4201403985242,18 years and over
3005,20210710,S92000003,Total,2875396,Dose 1,674,0.0234402496212696,2809378,97.7040379829422,40 years and over
